,고객ID,가입날짜,최초거래날짜,최근거래날짜,구매횟수,구매제품수,구매원가,할인가,배송료,총결제금액,평균결제금액,평균할인차액,평균할인비율,구매제품평균금액
592,USER_0592,2016-05-24,2019-04-21,2019-09-30,49,219,8039.58,7399.89,380.0,7779.89,158.77,-13.05,0.08,33.79
593,USER_0593,2019-10-22,2019-08-24,2019-08-24,7,13,530.88,500.34999999999997,42.0,542.35,77.48,-4.36,0.06,38.49
594,USER_0594,2019-08-06,2019-02-06,2019-06-23,41,297,7464.01,6699.490000000001,381.45,7080.9400000000005,172.71,-18.65,0.11,22.56
595,USER_0595,2016-04-19,2019-01-07,2019-01-08,42,352,8914.58,8673.16,340.7,9013.86,214.62,-5.75,0.03,24.64
596,USER_0596,2017-01-31,2019-07-18,2019-07-18,5,10,327.69,315.6,30.0,345.6,69.12,-2.42,0.04,31.56
597,USER_0597,2017-05-23,2019-03-20,2019-11-03,72,617,11839.88,10975.66,708.73,11684.39,162.28,-12.0,0.07,17.79
598,USER_0598,2015-12-29,2019-06-20,2019-12-14,19,209,3604.58,2990.21,124.69,3114.9,163.94,-32.34,0.2,14.31
599,USER_0599,2018-01-30,2019-07-12,2019-07-12,2,21,161.68,157.24,32.47,189.70999999999998,94.85,-2.22,0.02,7.49
600,USER_0600,2018-11-27,2019-11-11,2019-11-11,9,17,2261.98,2141.51,60.99,2202.5,244.72,-13.39,0.05,125.97
601,USER_0601,2017-09-12,2019-03-24,2019-07-23,11,29,1062.99,966.48,69.0,1035.48,94.13,-8.77,0.09,33.33
602,USER_0602,2017-03-14,2019-01-17,2019-05-14,8,33,1415.32,1392.9099999999999,117.51,1510.4199999999998,188.8,-2.8,0.01,42.21
603,USER_0603,2017-04-18,2019-03-28,2019-12-03,9,136,1857.28,1796.46,58.98,1855.44,206.16,-6.76,0.03,13.21
604,USER_0604,2017-04-18,2019-03-04,2019-08-23,19,210,1758.78,1635.8899999999999,122.5,1758.3899999999999,92.55,-6.47,0.07,7.79
605,USER_0605,2015-10-27,2019-08-10,2019-08-10,18,40,2976.87,2693.46,114.99,2808.45,156.02,-15.74,0.1,67.34
606,USER_0606,2018-07-03,2019-08-09,2019-08-09,3,116,990.48,919.8399999999999,43.92,963.76,321.25,-23.55,0.07,7.93
607,USER_0607,2018-01-02,2019-01-18,2019-04-18,5,10,846.1700000000001,819.99,38.99,858.98,171.8,-5.24,0.03,82.0
608,USER_0608,2017-10-24,2019-06-26,2019-09-20,33,80,5724.360000000001,4948.36,204.99,5153.35,156.16,-23.52,0.15,61.85
609,USER_0609,2016-09-13,2019-09-28,2019-09-29,9,139,1146.8500000000001,951.0600000000001,132.78,1083.84,120.43,-21.75,0.18,6.84
610,USER_0610,2017-11-28,2019-01-29,2019-01-29,9,43,1566.71,1496.3899999999999,102.0,1598.3899999999999,177.6,-7.81,0.04,34.8
611,USER_0611,2016-05-24,2019-11-29,2019-11-29,19,31,3230.33,3021.61,129.91,3151.52,165.87,-10.99,0.07,97.47
612,USER_0612,2016-08-09,2019-06-20,2019-06-20,1,2,33.96,33.96,19.99,53.95,53.95,0.0,0.0,16.98
613,USER_0613,2017-10-24,2019-12-21,2019-12-21,15,72,3061.97,2782.44,119.6,2902.04,193.47,-18.64,0.1,38.65
614,USER_0614,2018-07-03,2019-09-27,2019-10-03,20,643,9792.22,8732.05,189.34,8921.39,446.07,-53.01,0.12,13.58
615,USER_0615,2019-01-01,2019-10-13,2019-10-13,3,11,534.77,490.88,18.0,508.88,169.63,-14.63,0.09,44.63
616,USER_0616,2017-11-28,2019-09-26,2019-09-26,3,12,257.3,242.48000000000002,18.0,260.48,86.83,-4.94,0.06,20.21
617,USER_0617,2017-04-18,2019-08-12,2019-08-12,5,13,855.1300000000001,791.5100000000001,30.0,821.5100000000001,164.3,-12.72,0.08,60.89
618,USER_0618,2019-09-10,2019-03-27,2019-10-12,80,646,15681.27,14861.53,617.03,15478.56,193.48,-10.25,0.05,23.01
619,USER_0619,2016-11-29,2019-12-14,2019-12-14,5,8,1220.44,1220.44,52.48,1272.92,254.58,0.0,0.0,152.56
620,USER_0620,2018-01-30,2019-02-13,2019-08-08,73,404,11898.28,10929.29,556.4,11485.69,157.34,-13.27,0.08,27.05
621,USER_0621,2018-03-13,2019-11-22,2019-11-22,15,56,3267.27,3043.05,119.56,3162.61,210.84,-14.95,0.07,54.34
622,USER_0622,2018-01-30,2019-02-15,2019-12-28,24,279,5109.51,4596.610000000001,403.21000000000004,4999.82,208.33,-21.37,0.1,16.48
623,USER_0623,2017-03-14,2019-02-14,2019-02-15,25,42,3078.54,2945.42,162.5,3107.92,124.32,-5.32,0.04,70.13
624,USER_0624,2016-07-05,2019-03-27,2019-03-27,1,3,392.70000000000005,353.43,6.5,359.93,359.93,-39.27,0.11,117.81
625,USER_0625,2016-12-27,2019-03-08,2019-06-14,11,225,2230.4900000000002,2088.67,102.75,2191.42,199.22,-12.89,0.06,9.28
626,USER_0626,2017-11-28,2019-08-02,2019-08-02,3,5,313.1,260.74,31.99,292.73,97.58,-17.45,0.18,52.15
627,USER_0627,2018-09-11,2019-01-28,2019-06-12,19,47,4973.6,4848.34,129.69,4978.03,262.0,-6.59,0.03,103.16
628,USER_0628,2015-10-27,2019-06-13,2019-06-13,11,24,2486.05,2344.08,72.99,2417.07,219.73,-12.91,0.06,97.67
629,USER_0629,2018-10-23,2019-12-27,2019-12-27,2,2,180.29,180.29,12.5,192.79,96.4,0.0,0.0,90.14
630,USER_0630,2016-02-02,2019-01-05,2019-11-03,31,219,5458.79,5102.35,411.13,5513.48,177.85,-11.5,0.06,23.3
631,USER_0631,2018-01-30,2019-03-19,2019-12-06,12,30,1553.13,1413.8799999999999,96.98,1510.86,125.9,-11.6,0.09,47.13
632,USER_0632,2019-03-12,2019-01-30,2019-01-30,1,3,36.83,36.83,6.5,43.33,43.33,0.0,0.0,12.28
633,USER_0633,2016-04-19,2019-04-07,2019-04-07,1,1,15.95,15.95,6.5,22.45,22.45,0.0,0.0,15.95
634,USER_0634,2015-10-27,2019-03-06,2019-08-07,8,38,820.0899999999999,779.95,100.99000000000001,880.94,110.12,-5.02,0.05,20.52
635,USER_0635,2017-09-12,2019-05-25,2019-05-25,8,35,917.86,867.84,55.99,923.83,115.48,-6.25,0.05,24.8
636,USER_0636,2019-01-01,2019-06-15,2019-06-15,6,16,1027.42,969.45,56.98,1026.43,171.07,-9.66,0.06,60.59
637,USER_0637,2019-05-21,2019-08-06,2019-08-06,7,19,552.12,515.21,62.99,578.2,82.6,-5.27,0.06,27.12
638,USER_0638,2016-05-24,2019-09-30,2019-09-30,1,30,85.08,85.08,6.0,91.08,91.08,0.0,0.0,2.84
639,USER_0639,2016-08-09,2019-04-13,2019-04-14,19,66,3703.0,3654.34,151.11,3805.4500000000003,200.29,-2.56,0.01,55.37
640,USER_0640,2017-11-28,2019-02-08,2019-09-12,9,52,1762.87,1633.82,88.82,1722.6399999999999,191.4,-14.34,0.07,31.42
641,USER_0641,2019-08-06,2019-01-18,2019-05-24,25,100,5099.51,4610.75,244.71,4855.46,194.22,-19.55,0.1,46.11
642,USER_0642,2015-12-29,2019-03-20,2019-05-24,20,261,5502.56,4863.97,195.6,5059.570000000001,252.98,-31.93,0.13,18.64
643,USER_0643,2016-12-27,2019-01-11,2019-12-21,276,2232,54261.0,51128.13,2755.3,53883.43,195.23,-11.35,0.06,22.91
644,USER_0644,2019-08-06,2019-06-09,2019-06-09,7,30,707.6500000000001,671.13,86.0,757.13,108.16,-5.22,0.05,22.37
645,USER_0645,2016-05-24,2019-09-24,2019-09-24,7,20,2430.4700000000003,2124.39,42.5,2166.89,309.56,-43.73,0.14,106.22
646,USER_0646,2016-11-22,2019-04-13,2019-04-13,3,53,819.06,794.32,27.369999999999997,821.69,273.9,-8.25,0.03,14.99
647,USER_0647,2018-05-22,2019-07-13,2019-07-13,1,2,44.82,44.82,6.0,50.82,50.82,0.0,0.0,22.41
648,USER_0648,2017-08-08,2019-03-29,2019-04-29,7,15,642.22,597.26,43.5,640.76,91.54,-6.42,0.07,39.82
649,USER_0649,2016-12-27,2019-05-24,2019-08-01,18,71,3671.12,3270.25,131.67,3401.92,189.0,-22.27,0.12,46.06
650,USER_0650,2015-12-29,2019-11-09,2019-11-09,4,113,1588.49,1290.4,140.66,1431.06,357.76,-74.52,0.21,11.42
651,USER_0651,2018-07-03,2019-09-08,2019-09-08,10,36,934.71,858.0799999999999,101.21000000000001,959.29,95.93,-7.66,0.08,23.84
652,USER_0652,2017-01-03,2019-08-27,2019-10-31,29,119,4812.150000000001,4666.39,211.17000000000002,4877.56,168.19,-5.03,0.03,39.21
653,USER_0653,2019-08-06,2019-06-23,2019-06-24,32,63,5042.650000000001,4346.6,263.34,4609.9400000000005,144.06,-21.75,0.15,68.99
654,USER_0654,2019-09-10,2019-04-13,2019-04-13,1,26,350.86,350.86,13.75,364.61,364.61,0.0,0.0,13.49
655,USER_0655,2016-07-05,2019-03-21,2019-07-20,23,157,3511.66,3170.6099999999997,142.69,3313.3,144.06,-14.83,0.1,20.19
656,USER_0656,2017-05-23,2019-04-06,2019-12-13,70,812,12098.74,11039.06,592.49,11631.55,166.16,-15.14,0.09,13.59
657,USER_0657,2016-05-24,2019-01-08,2019-01-09,30,184,5798.42,5713.83,321.0,6034.83,201.16,-2.82,0.01,31.05
658,USER_0658,2017-12-26,2019-03-20,2019-03-20,1,26,339.19,339.19,6.5,345.69,345.69,0.0,0.0,13.05
659,USER_0659,2016-11-22,2019-03-19,2019-03-30,19,538,4058.94,3694.76,157.33,3852.0899999999997,202.74,-19.17,0.09,6.87
660,USER_0660,2016-08-09,2019-02-24,2019-09-18,41,338,7296.1900000000005,6452.860000000001,494.75,6947.610000000001,169.45,-20.57,0.12,19.09
661,USER_0661,2019-01-29,2019-03-22,2019-03-27,19,656,5112.26,4520.95,194.4,4715.35,248.18,-31.12,0.13,6.89
662,USER_0662,2019-03-12,2019-03-10,2019-03-10,7,57,947.26,901.98,106.34,1008.3199999999999,144.05,-6.47,0.04,15.82
663,USER_0663,2019-08-06,2019-04-04,2019-04-05,18,191,1959.2,1849.02,178.72,2027.74,112.65,-6.12,0.05,9.68
664,USER_0664,2018-12-25,2019-09-01,2019-09-01,14,193,3436.77,3177.7,121.31,3299.0099999999998,235.64,-18.51,0.08,16.46
665,USER_0665,2019-10-22,2019-07-11,2019-07-25,35,314,6369.02,6141.41,250.34,6391.75,182.62,-6.5,0.04,19.56
666,USER_0666,2016-11-29,2019-02-11,2019-02-12,23,69,2623.02,2492.43,211.71,2704.14,117.57,-5.68,0.05,36.12
667,USER_0667,2018-04-17,2019-03-05,2019-12-05,148,1665,29901.81,27901.76,1576.97,29478.73,199.18,-13.51,0.07,16.76
668,USER_0668,2017-04-18,2019-05-10,2019-08-16,52,594,9608.61,8778.64,344.45,9123.09,175.44,-15.96,0.09,14.78
669,USER_0669,2019-08-06,2019-07-24,2019-12-12,21,114,4373.1900000000005,4013.4700000000003,145.71,4159.18,198.06,-17.13,0.09,35.21
670,USER_0670,2018-07-03,2019-03-07,2019-03-07,5,65,947.3900000000001,861.78,160.35,1022.1299999999999,204.43,-17.12,0.08,13.26
671,USER_0671,2017-01-31,2019-10-17,2019-10-17,19,67,3442.4700000000003,3299.96,114.5,3414.46,179.71,-7.5,0.04,49.25
672,USER_0672,2019-01-01,2019-11-16,2019-11-16,17,67,3183.38,2995.8,115.97,3111.7700000000004,183.05,-11.03,0.06,44.71
673,USER_0673,2019-03-12,2019-12-02,2019-12-03,33,96,6617.03,6039.58,220.69,6260.2699999999995,189.71,-17.5,0.09,62.91
674,USER_0674,2018-03-13,2019-08-08,2019-10-06,16,44,2752.34,2432.33,102.99,2535.32,158.46,-20.0,0.13,55.28
675,USER_0675,2019-04-16,2019-01-26,2019-10-27,80,782,16726.23,15832.1,947.54,16779.64,209.75,-11.18,0.05,20.25
676,USER_0676,2017-12-26,2019-06-11,2019-06-11,7,11,413.61,359.38,62.97,422.34999999999997,60.34,-7.75,0.13,32.67
677,USER_0677,2016-09-13,2019-01-19,2019-01-19,1,103,241.86,217.67,323.47,541.14,541.14,-24.19,0.04,2.11
678,USER_0678,2019-05-21,2019-03-08,2019-10-16,30,165,4915.79,4641.22,407.73,5048.95,168.3,-9.15,0.05,28.13
679,USER_0679,2016-02-02,2019-04-11,2019-11-20,17,39,4742.66,4277.75,103.0,4380.75,257.69,-27.35,0.11,109.69
680,USER_0680,2018-01-02,2019-03-26,2019-03-26,4,10,600.9100000000001,497.74,26.0,523.74,130.94,-25.79,0.2,49.77
681,USER_0681,2018-07-03,2019-12-25,2019-12-26,15,32,2757.89,2455.04,97.5,2552.54,170.17,-20.19,0.12,76.72
682,USER_0682,2015-12-29,2019-01-30,2019-07-23,17,114,3493.61,3385.38,173.28,3558.6600000000003,209.33,-6.37,0.03,29.7
683,USER_0683,2015-12-01,2019-01-01,2019-08-30,6,15,1150.17,903.36,64.38,967.74,161.29,-41.14,0.26,60.22
684,USER_0684,2016-08-09,2019-06-07,2019-08-01,4,7,252.93,239.48000000000002,44.98,284.46000000000004,71.12,-3.36,0.05,34.21
685,USER_0685,2018-03-13,2019-01-24,2019-12-09,12,80,1324.44,1320.43,235.72,1556.15,129.68,-0.33,0.0,16.51
686,USER_0686,2019-03-12,2019-10-20,2019-10-20,9,719,2012.71,1914.59,75.47,1990.06,221.12,-10.9,0.05,2.66
687,USER_0687,2019-01-29,2019-01-20,2019-01-20,9,777,2893.88,2776.65,170.92,2947.57,327.51,-13.03,0.04,3.57
688,USER_0688,2018-08-07,2019-08-03,2019-08-03,4,9,314.16,265.52,24.0,289.52,72.38,-12.16,0.17,29.5
689,USER_0689,2016-11-22,2019-11-29,2019-11-29,10,782,3477.7100000000005,3365.92,561.5,3927.42,392.74,-11.18,0.03,4.3
690,USER_0690,2016-04-19,2019-06-18,2019-06-28,24,124,3200.19,3003.04,146.7,3149.74,131.24,-8.21,0.06,24.22
691,USER_0691,2017-07-04,2019-05-20,2019-11-18,51,113,8608.79,8016.88,333.96999999999997,8350.85,163.74,-11.61,0.07,70.95
692,USER_0692,2017-05-23,2019-06-27,2019-06-27,3,5,447.02,365.96,18.0,383.96,127.99,-27.02,0.21,73.19
693,USER_0693,2017-08-08,2019-07-18,2019-07-18,5,24,432.22,413.59999999999997,30.0,443.59999999999997,88.72,-3.72,0.04,17.23
694,USER_0694,2017-01-03,2019-01-11,2019-01-11,12,74,2383.3,2293.83,109.66,2403.49,200.29,-7.46,0.04,31.0
695,USER_0695,2019-10-22,2019-10-07,2019-10-08,14,51,2734.25,2656.1,84.0,2740.1,195.72,-5.58,0.03,52.08
696,USER_0696,2016-01-05,2019-08-25,2019-09-22,3,9,118.16,113.81,18.0,131.81,43.94,-1.45,0.03,12.65
697,USER_0697,2016-12-27,2019-09-30,2019-09-30,1,154,580.0,530.69,6.0,536.69,536.69,-49.31,0.09,3.45
698,USER_0698,2018-04-17,2019-05-02,2019-10-16,26,104,4006.62,3863.69,193.69,4057.38,156.05,-5.5,0.04,37.15
699,USER_0699,2016-07-05,2019-03-24,2019-03-24,6,6,590.6500000000001,564.58,73.97,638.55,106.42,-4.35,0.04,94.1
700,USER_0700,2018-03-13,2019-04-16,2019-05-24,2,2,69.83,69.83,12.0,81.83,40.92,0.0,0.0,34.92
701,USER_0701,2018-11-20,2019-08-18,2019-11-29,7,81,1535.25,1482.52,43.5,1526.02,218.0,-7.53,0.03,18.3
702,USER_0702,2016-11-29,2019-04-19,2019-04-19,9,176,992.12,987.61,92.44,1080.05,120.01,-0.5,0.0,5.61
703,USER_0703,2017-01-31,2019-03-16,2019-12-02,55,2020,25605.88,22583.7,399.38,22983.08,417.87,-54.95,0.13,11.18
704,USER_0704,2016-02-02,2019-06-22,2019-08-22,3,4,63.459999999999994,52.05,18.0,70.05,23.35,-3.8,0.16,13.01
705,USER_0705,2016-07-05,2019-12-26,2019-12-26,1,3,157.47,157.47,6.5,163.97,163.97,0.0,0.0,52.49
706,USER_0706,2018-04-17,2019-12-07,2019-12-07,6,39,173.98000000000002,158.65,37.5,196.15,32.69,-2.56,0.08,4.07
707,USER_0707,2017-07-04,2019-06-27,2019-06-27,7,11,370.04,358.62,37.0,395.62,56.52,-1.63,0.03,32.6
708,USER_0708,2018-08-07,2019-07-12,2019-07-12,1,3,60.95,57.11,12.99,70.1,70.1,-3.84,0.05,19.04
709,USER_0709,2016-08-09,2019-04-20,2019-04-20,8,117,1212.22,1186.13,62.870000000000005,1249.0,156.12,-3.26,0.02,10.14
710,USER_0710,2016-07-05,2019-08-31,2019-10-22,9,28,649.69,629.97,81.97999999999999,711.95,79.11,-2.19,0.03,22.5
711,USER_0711,2018-09-11,2019-11-03,2019-11-03,2,4,274.99,272.35,18.990000000000002,291.34000000000003,145.67,-1.32,0.01,68.09
712,USER_0712,2018-11-20,2019-10-19,2019-10-20,15,253,2825.21,2697.7999999999997,118.47999999999999,2816.2799999999997,187.75,-8.49,0.05,10.66
713,USER_0713,2019-04-16,2019-02-17,2019-04-05,5,11,359.32,340.51,32.5,373.01,74.6,-3.76,0.05,30.96
714,USER_0714,2017-10-24,2019-10-17,2019-10-17,5,7,1005.35,974.88,36.99,1011.87,202.37,-6.09,0.03,139.27
715,USER_0715,2017-08-08,2019-05-04,2019-06-20,9,29,348.16,292.90999999999997,60.99,353.9,39.32,-6.14,0.16,10.1
716,USER_0716,2016-11-29,2019-12-12,2019-12-12,7,10,929.0,870.9499999999999,44.5,915.4499999999999,130.78,-8.29,0.06,87.1
717,USER_0717,2016-05-24,2019-11-03,2019-11-03,5,17,1133.3999999999999,1057.98,30.0,1087.98,217.6,-15.08,0.07,62.23
718,USER_0718,2017-11-21,2019-01-16,2019-12-19,34,557,7171.9,6895.94,442.51,7338.45,215.84,-8.12,0.04,12.38
719,USER_0719,2016-08-09,2019-01-31,2019-12-04,11,25,2397.9,2129.79,91.87,2221.66,201.97,-24.37,0.12,85.19
720,USER_0720,2019-10-22,2019-06-13,2019-06-13,6,24,248.51,212.41,57.21,269.62,44.94,-6.02,0.13,8.85
721,USER_0721,2016-02-02,2019-01-20,2019-01-20,9,22,1799.24,1748.92,72.67,1821.5900000000001,202.4,-5.59,0.03,79.5
722,USER_0722,2016-08-09,2019-09-27,2019-09-27,9,19,2035.8000000000002,1723.72,67.98,1791.7,199.08,-34.68,0.17,90.72
723,USER_0723,2017-12-26,2019-07-23,2019-07-23,4,7,707.32,689.94,24.0,713.94,178.48,-4.34,0.02,98.56
724,USER_0724,2017-01-03,2019-12-13,2019-12-13,8,25,884.6099999999999,851.6899999999999,53.7,905.39,113.17,-4.11,0.04,34.07
725,USER_0725,2016-11-29,2019-04-17,2019-07-26,16,264,3967.78,3865.69,220.38,4086.07,255.38,-6.38,0.02,14.64
726,USER_0726,2018-12-25,2019-04-19,2019-07-06,7,74,1824.19,1780.5900000000001,61.839999999999996,1842.43,263.2,-6.23,0.02,24.06
727,USER_0727,2017-01-03,2019-08-16,2019-10-05,27,248,3892.06,3582.3,290.5,3872.8,143.44,-11.47,0.08,14.44
728,USER_0728,2015-10-27,2019-04-17,2019-04-17,10,122,2571.41,2466.67,104.89,2571.5600000000004,257.16,-10.47,0.04,20.22
729,USER_0729,2019-09-10,2019-06-11,2019-09-04,7,23,572.8000000000001,515.4,48.99,564.39,80.63,-8.2,0.1,22.41
730,USER_0730,2017-03-14,2019-01-01,2019-10-14,13,93,1009.0699999999999,987.9799999999999,85.49,1073.47,82.57,-1.62,0.02,10.62
731,USER_0731,2016-08-09,2019-09-09,2019-09-10,30,211,7455.280000000001,6535.85,365.95,6901.8,230.06,-30.65,0.13,30.98
732,USER_0732,2019-10-22,2019-04-06,2019-09-20,17,182,2111.21,2009.99,150.36,2160.35,127.08,-5.95,0.05,11.04
733,USER_0733,2017-11-28,2019-01-29,2019-01-29,1,56,389.72,375.04,6.5,381.54,381.54,-14.68,0.04,6.7
734,USER_0734,2018-04-17,2019-03-07,2019-03-07,17,187,3473.42,2998.28,316.74,3315.02,195.0,-27.95,0.14,16.03
735,USER_0735,2019-01-01,2019-03-06,2019-03-06,3,5,277.89,274.71000000000004,19.5,294.21000000000004,98.07,-1.06,0.01,54.94
736,USER_0736,2016-08-09,2019-01-02,2019-12-19,291,4211,85311.25,82073.95,2331.88,84405.83,290.05,-11.12,0.04,19.49
737,USER_0737,2015-11-24,2019-07-06,2019-07-07,5,27,601.44,587.0799999999999,89.48,676.56,135.31,-2.87,0.02,21.74
738,USER_0738,2017-08-08,2019-09-09,2019-09-09,1,1,51.92,51.92,6.0,57.92,57.92,0.0,0.0,51.92
739,USER_0739,2016-02-02,2019-08-14,2019-08-14,10,40,1878.2900000000002,1739.0,60.5,1799.5,179.95,-13.93,0.08,43.48
740,USER_0740,2016-01-05,2019-04-19,2019-04-19,1,22,74.98,71.25,12.48,83.73,83.73,-3.73,0.04,3.24
741,USER_0741,2017-05-23,2019-02-15,2019-04-06,17,231,2876.35,2622.92,128.73,2751.65,161.86,-14.91,0.09,11.35
742,USER_0742,2015-11-24,2019-10-23,2019-10-23,32,70,5689.02,5323.94,262.81,5586.75,174.59,-11.41,0.07,76.06
743,USER_0743,2018-09-11,2019-08-17,2019-08-17,7,29,806.88,672.66,42.5,715.16,102.17,-19.17,0.19,23.2
744,USER_0744,2016-01-05,2019-04-07,2019-04-07,2,5,84.47,84.47,13.0,97.47,48.74,0.0,0.0,16.89
745,USER_0745,2016-01-05,2019-01-10,2019-01-10,3,5,618.96,605.46,19.5,624.96,208.32,-4.5,0.02,121.09
746,USER_0746,2017-07-04,2019-02-11,2019-02-14,24,2160,23672.66,23074.44,238.91,23313.35,971.39,-24.93,0.03,10.68
747,USER_0747,2015-12-29,2019-03-20,2019-03-20,4,20,1100.8700000000001,1080.0,26.0,1106.0,276.5,-5.22,0.02,54.0
748,USER_0748,2017-03-14,2019-03-14,2019-05-24,58,701,10459.99,9534.67,554.14,10088.81,173.94,-15.95,0.09,13.6
749,USER_0749,2016-11-22,2019-04-11,2019-12-03,69,283,11590.050000000001,11150.05,517.91,11667.960000000001,169.1,-6.38,0.04,39.4
750,USER_0750,2019-10-22,2019-05-12,2019-05-12,5,7,521.13,474.61,36.99,511.6,102.32,-9.3,0.09,67.8
751,USER_0751,2017-03-14,2019-01-22,2019-01-22,2,25,1241.06,1163.17,13.0,1176.17,588.08,-38.94,0.07,46.53
752,USER_0752,2017-05-23,2019-11-20,2019-11-20,9,16,2267.87,2081.98,55.0,2136.98,237.44,-20.65,0.09,130.12
753,USER_0753,2016-11-29,2019-06-20,2019-06-20,6,45,1407.54,1297.71,56.9,1354.61,225.77,-18.3,0.08,28.84
754,USER_0754,2016-10-25,2019-08-17,2019-08-17,2,8,79.03999999999999,72.61,12.0,84.61,42.3,-3.21,0.08,9.08
755,USER_0755,2018-01-02,2019-02-07,2019-10-30,16,229,2729.65,2545.84,114.26,2660.1,166.26,-11.49,0.07,11.12
756,USER_0756,2018-12-25,2019-06-16,2019-09-28,62,477,11255.96,10355.12,658.0,11013.12,177.63,-14.53,0.08,21.71
757,USER_0757,2019-01-29,2019-04-19,2019-04-19,1,7,369.97,369.97,16.47,386.44000000000005,386.44,0.0,0.0,52.85
758,USER_0758,2017-05-23,2019-01-30,2019-06-05,13,167,1908.48,1617.59,92.48,1710.07,131.54,-22.38,0.17,9.69
759,USER_0759,2015-10-27,2019-06-01,2019-06-21,10,35,1766.4,1561.3,54.0,1615.3,161.53,-20.51,0.13,44.61
760,USER_0760,2016-10-25,2019-06-16,2019-06-16,15,48,3080.53,2710.88,98.38,2809.2599999999998,187.28,-24.64,0.13,56.48
761,USER_0761,2019-08-06,2019-09-15,2019-09-15,6,11,1235.3899999999999,885.5799999999999,36.5,922.0799999999999,153.68,-58.3,0.38,80.51
762,USER_0762,2017-09-12,2019-11-24,2019-11-25,38,61,7980.17,7318.64,269.5,7588.14,199.69,-17.41,0.09,119.98
763,USER_0763,2015-12-01,2019-12-13,2019-12-13,2,38,682.6400000000001,621.33,12.0,633.33,316.67,-30.66,0.1,16.35
764,USER_0764,2019-05-21,2019-09-28,2019-09-30,4,6,381.34,321.34,24.0,345.34,86.34,-15.0,0.17,53.56
765,USER_0765,2018-07-03,2019-02-24,2019-03-15,33,440,6984.2,6573.7300000000005,370.86,6944.59,210.44,-12.44,0.06,14.94
766,USER_0766,2017-09-12,2019-10-08,2019-10-08,24,68,3469.17,3337.7200000000003,157.98,3495.7,145.65,-5.48,0.04,49.08
767,USER_0767,2016-12-27,2019-08-27,2019-08-27,5,44,697.24,684.4,24.0,708.4,141.68,-2.57,0.02,15.55
768,USER_0768,2018-01-02,2019-11-27,2019-11-27,21,54,5597.29,4952.42,135.5,5087.92,242.28,-30.71,0.13,91.71
769,USER_0769,2016-09-13,2019-05-10,2019-05-10,11,113,1832.52,1762.92,115.36,1878.28,170.75,-6.33,0.04,15.6
770,USER_0770,2017-08-08,2019-06-11,2019-06-11,12,30,1571.51,1376.79,81.69,1458.48,121.54,-16.23,0.13,45.89
771,USER_0771,2019-08-06,2019-07-10,2019-07-11,33,274,6893.42,6620.07,291.13,6911.2,209.43,-8.28,0.04,24.16
772,USER_0772,2016-08-09,2019-07-24,2019-07-25,68,839,14280.08,13736.61,624.53,14361.14,211.19,-7.99,0.04,16.37
773,USER_0773,2018-10-23,2019-02-10,2019-10-05,11,88,1622.04,1520.69,131.97,1652.66,150.24,-9.21,0.06,17.28
774,USER_0774,2017-11-21,2019-05-23,2019-05-23,1,1,3.29,2.63,6.0,8.629999999999999,8.63,-0.66,0.08,2.63
775,USER_0775,2018-05-22,2019-06-13,2019-06-13,5,63,233.26000000000002,231.68,87.13,318.81,63.76,-0.32,0.01,3.68
776,USER_0776,2017-11-28,2019-01-09,2019-08-07,12,330,2726.17,2552.64,77.5,2630.14,219.18,-14.46,0.07,7.74
777,USER_0777,2019-10-22,2019-10-12,2019-11-27,9,14,1764.97,1764.69,65.33,1830.02,203.34,-0.03,0.0,126.05
778,USER_0778,2018-10-23,2019-03-21,2019-10-14,85,511,12500.630000000001,11241.17,619.42,11860.59,139.54,-14.82,0.11,22.0
779,USER_0779,2017-09-12,2019-03-01,2019-03-16,22,395,4678.7,4218.93,424.76,4643.69,211.08,-20.9,0.1,10.68
780,USER_0780,2016-02-02,2019-05-03,2019-05-03,39,397,4161.06,3744.73,248.98,3993.71,102.4,-10.68,0.1,9.43
781,USER_0781,2018-09-11,2019-08-28,2019-08-28,1,1,22.64,22.64,16.47,39.11,39.11,0.0,0.0,22.64
782,USER_0782,2016-05-24,2019-06-06,2019-06-06,4,12,154.94,147.66000000000003,31.990000000000002,179.65,44.91,-1.82,0.04,12.31
783,USER_0783,2018-01-30,2019-01-03,2019-11-08,18,386,4870.24,4738.35,195.94,4934.29,274.13,-7.33,0.03,12.28
784,USER_0784,2017-12-26,2019-04-30,2019-05-25,52,526,7304.610000000001,6880.11,428.15,7308.26,140.54,-8.16,0.06,13.08
785,USER_0785,2019-04-16,2019-08-19,2019-10-23,28,152,4332.91,4089.54,335.29,4424.83,158.03,-8.69,0.05,26.9
786,USER_0786,2016-01-05,2019-01-09,2019-01-09,36,417,8711.58,8458.92,278.56,8737.48,242.71,-7.02,0.03,20.29
787,USER_0787,2018-01-30,2019-07-09,2019-11-18,17,41,3136.39,3038.48,116.0,3154.48,185.56,-5.76,0.03,74.11
788,USER_0788,2018-08-07,2019-03-30,2019-09-27,42,330,9033.630000000001,8094.04,403.39,8497.43,202.32,-22.37,0.11,24.53
789,USER_0789,2017-11-21,2019-06-20,2019-06-21,29,92,6689.6900000000005,6127.67,262.35,6390.02,220.35,-19.38,0.09,66.61
