,고객ID,가입날짜,거래날짜,거래ID,제품카테고리,제품카테고리수,구매제품수,구매원가,할인가,쿠폰사용여부,배송료,총결제금액
19635,USER_1110,2018-07-03,2019-09-21,Transaction_17271,['Nest-USA'],1,2,327.8,327.8,0,6.0,333.8
19636,USER_1110,2018-07-03,2019-09-21,Transaction_17272,['Apparel'],1,2,10.76,10.76,0,6.0,16.759999999999998
19637,USER_1110,2018-07-03,2019-03-22,Transaction_5163,"['Office', 'Office']",2,2,14.28,13.62,1,6.5,20.119999999999997
19638,USER_1110,2018-07-03,2019-03-22,Transaction_5164,"['Nest-USA', 'Nest-USA']",2,4,589.6,511.06,1,6.5,517.56
19639,USER_1110,2018-07-03,2019-03-22,Transaction_5165,"['Apparel', 'Headgear']",2,2,93.67,93.67,0,6.5,100.17
19640,USER_1110,2018-07-03,2019-03-22,Transaction_5166,['Apparel'],1,1,72.68,72.68,0,6.5,79.18
19641,USER_1110,2018-07-03,2019-03-22,Transaction_5167,['Apparel'],1,1,52.85,52.85,0,6.5,59.35
19642,USER_1110,2018-07-03,2019-03-22,Transaction_5168,['Nest-USA'],1,1,130.9,130.9,0,6.5,137.4
19643,USER_1110,2018-07-03,2019-03-22,Transaction_5169,"['Nest-USA', 'Nest-USA']",2,2,217.8,217.8,0,6.5,224.3
19644,USER_1110,2018-07-03,2019-03-22,Transaction_5170,['Nest-USA'],1,3,392.7,274.89,1,6.5,281.39
19645,USER_1110,2018-07-03,2019-03-22,Transaction_5171,"['Apparel', 'Apparel', 'Apparel', 'Office']",4,4,55.510000000000005,55.510000000000005,0,6.5,62.010000000000005
19646,USER_1110,2018-07-03,2019-03-22,Transaction_5172,['Lifestyle'],1,1,4.71,3.3,1,6.5,9.8
19647,USER_1110,2018-07-03,2019-03-22,Transaction_5173,['Nest-USA'],1,2,327.8,327.8,0,6.5,334.3
19648,USER_1110,2018-07-03,2019-03-22,Transaction_5174,['Office'],1,80,87.12,87.12,0,6.5,93.62
19649,USER_1110,2018-07-03,2019-03-22,Transaction_5175,"['Apparel', 'Apparel', 'Apparel', 'Apparel', 'Apparel']",5,5,180.24,153.62,1,6.5,160.12
19650,USER_1110,2018-07-03,2019-03-22,Transaction_5176,"['Office', 'Office']",2,2,9.88,9.22,1,6.5,15.72
19651,USER_1110,2018-07-03,2019-03-22,Transaction_5177,"['Nest-USA', 'Nest-USA']",2,4,424.6,346.39,1,6.5,352.89
19652,USER_1110,2018-07-03,2019-03-22,Transaction_5178,['Office'],1,40,210.76,147.53,1,88.53,236.06
19653,USER_1110,2018-07-03,2019-03-22,Transaction_5179,['Nest-USA'],1,1,130.9,130.9,0,6.5,137.4
19654,USER_1110,2018-07-03,2019-03-22,Transaction_5184,['Nest-USA'],1,2,261.8,261.8,0,6.5,268.3
19655,USER_1111,2017-01-31,2019-02-01,Transaction_2141,"['Bags', 'Google', 'Office', 'Office']",4,18,212.92,209.76999999999998,1,6.5,216.26999999999998
19656,USER_1111,2017-01-31,2019-02-01,Transaction_2142,['Nest-USA'],1,1,130.9,104.72,1,6.5,111.22
19657,USER_1111,2017-01-31,2019-02-01,Transaction_2143,"['Nest-USA', 'Nest-USA']",2,6,653.4,574.86,1,6.5,581.36
19658,USER_1111,2017-01-31,2019-02-01,Transaction_2144,['Nest-USA'],1,1,130.9,130.9,0,6.5,137.4
19659,USER_1111,2017-01-31,2019-02-01,Transaction_2145,"['Apparel', 'Apparel']",2,2,40.1,40.1,0,6.5,46.6
19660,USER_1112,2018-08-07,2019-04-20,Transaction_6927,['Office'],1,1,2.19,2.19,0,6.0,8.19
19661,USER_1112,2018-08-07,2019-04-20,Transaction_6928,"['Apparel', 'Apparel', 'Apparel', 'Apparel']",4,4,52.8,51.41,1,6.0,57.41
19662,USER_1112,2018-08-07,2019-04-20,Transaction_6929,['Nest-USA'],1,1,130.9,130.9,0,6.0,136.9
19663,USER_1112,2018-08-07,2019-04-20,Transaction_6930,['Nest-USA'],1,3,491.7,491.7,0,6.0,497.7
19664,USER_1112,2018-08-07,2019-04-20,Transaction_6931,"['Nest-USA', 'Nest-USA', 'Nest-USA']",3,3,425.70000000000005,396.22,1,6.0,402.22
19665,USER_1112,2018-08-07,2019-04-20,Transaction_6932,"['Office', 'Office']",2,100,482.9,478.56,1,33.94,512.5
19666,USER_1112,2018-08-07,2019-04-20,Transaction_6933,['Nest-USA'],1,1,163.9,163.9,0,6.0,169.9
19667,USER_1112,2018-08-07,2019-04-20,Transaction_6934,"['Nest-USA', 'Nest-USA']",2,2,217.8,204.71,1,6.0,210.71
19668,USER_1112,2018-08-07,2019-04-20,Transaction_6935,"['Office', 'Office', 'Office']",3,180,236.28,220.58,1,19.99,240.57000000000002
19669,USER_1112,2018-08-07,2019-04-20,Transaction_6936,['Apparel'],1,1,116.81,105.13,1,6.0,111.13
19670,USER_1112,2018-08-07,2019-04-20,Transaction_6937,"['Apparel', 'Bags']",2,2,167.07,157.63,1,6.0,163.63
19671,USER_1112,2018-08-07,2019-04-20,Transaction_6938,"['Office', 'Office', 'Office']",3,99,461.03,414.92999999999995,1,14.96,429.88999999999993
19672,USER_1112,2018-08-07,2019-04-20,Transaction_6939,['Nest-USA'],1,1,163.9,147.51,1,6.0,153.51
19673,USER_1112,2018-08-07,2019-04-20,Transaction_6940,"['Apparel', 'Headgear']",2,2,23.299999999999997,22.259999999999998,1,6.0,28.259999999999998
19674,USER_1112,2018-08-07,2019-04-20,Transaction_6941,['Lifestyle'],1,20,46.96,46.96,0,6.0,52.96
19675,USER_1112,2018-08-07,2019-04-20,Transaction_6942,"['Lifestyle', 'Office', 'Drinkware']",3,45,164.92,161.62,1,20.22,181.84
19676,USER_1112,2018-08-07,2019-04-20,Transaction_6943,['Nest-USA'],1,1,130.9,117.81,1,6.0,123.81
19677,USER_1112,2018-08-07,2019-04-20,Transaction_6944,['Nest-USA'],1,2,261.8,261.8,0,6.5,268.3
19678,USER_1112,2018-08-07,2019-04-20,Transaction_6945,['Apparel'],1,1,52.85,52.85,0,30.0,82.85
19679,USER_1113,2018-08-07,2019-09-30,Transaction_17929,"['Apparel', 'Apparel', 'Office', 'Office', 'Apparel']",5,5,41.46,30.599999999999998,1,6.0,36.599999999999994
19680,USER_1113,2018-08-07,2019-09-30,Transaction_17930,"['Lifestyle', 'Lifestyle', 'Lifestyle', 'Lifestyle']",4,16,66.08,61.120000000000005,1,6.0,67.12
19681,USER_1113,2018-08-07,2019-09-30,Transaction_17931,"['Nest-USA', 'Nest']",2,2,339.85,277.15999999999997,1,12.99,290.15
19682,USER_1113,2018-08-07,2019-09-30,Transaction_17932,['Nest-USA'],1,2,261.8,261.8,0,12.99,274.79
19683,USER_1113,2018-08-07,2019-09-30,Transaction_17933,['Nest-USA'],1,5,434.5,304.15,1,6.0,310.15
19684,USER_1114,2019-04-16,2019-01-23,Transaction_1491,"['Apparel', 'Drinkware']",2,16,184.77,182.70000000000002,1,6.5,189.20000000000002
19685,USER_1114,2019-04-16,2019-01-23,Transaction_1492,['Nest-USA'],1,2,270.09,243.08,1,6.5,249.58
19686,USER_1114,2019-04-16,2019-01-23,Transaction_1493,['Nest-USA'],1,1,169.08,152.17,1,6.5,158.67
19687,USER_1114,2019-04-16,2019-01-23,Transaction_1494,"['Apparel', 'Apparel']",2,2,33.08,33.08,0,6.5,39.58
19688,USER_1114,2019-04-16,2019-01-23,Transaction_1495,['Nest-USA'],1,1,169.08,169.08,0,6.5,175.58
19689,USER_1114,2019-04-16,2019-01-23,Transaction_1496,['Nest-USA'],1,1,135.05,135.05,0,6.5,141.55
19690,USER_1114,2019-04-16,2019-01-23,Transaction_1497,['Office'],1,1,2.84,2.84,0,6.5,9.34
19691,USER_1114,2019-04-16,2019-01-23,Transaction_1498,"['Apparel', 'Drinkware', 'Headgear', 'Office', 'Notebooks & Journals']",5,12,169.07,165.91,1,6.5,172.41
19692,USER_1114,2019-04-16,2019-01-23,Transaction_1499,"['Apparel', 'Apparel', 'Bags', 'Drinkware', 'Headgear']",5,5,241.67,231.45,1,6.5,237.95
19693,USER_1114,2019-04-16,2019-01-23,Transaction_1500,['Nest-USA'],1,1,169.08,169.08,0,6.5,175.58
19694,USER_1114,2019-04-16,2019-01-23,Transaction_1501,['Nest-USA'],1,1,169.08,169.08,0,6.5,175.58
19695,USER_1114,2019-04-16,2019-01-23,Transaction_1502,['Nest-USA'],1,1,89.65,89.65,0,6.5,96.15
19696,USER_1114,2019-04-16,2019-01-23,Transaction_1503,"['Apparel', 'Apparel']",2,2,38.94,38.94,0,6.5,45.44
19697,USER_1114,2019-04-16,2019-01-23,Transaction_1504,"['Lifestyle', 'Office', 'Office']",3,7,22.5,21.71,1,6.5,28.21
19698,USER_1114,2019-04-16,2019-01-23,Transaction_1505,"['Apparel', 'Apparel']",2,2,109.06,98.16,1,13.78,111.94
19699,USER_1114,2019-04-16,2019-01-23,Transaction_1506,"['Apparel', 'Apparel', 'Office']",3,3,43.63,43.400000000000006,1,6.5,49.900000000000006
19700,USER_1114,2019-04-16,2019-01-23,Transaction_1507,['Apparel'],1,1,54.53,49.08,1,6.5,55.58
19701,USER_1114,2019-04-16,2019-01-23,Transaction_1508,['Nest-USA'],1,2,338.16,338.16,0,6.5,344.66
19702,USER_1114,2019-04-16,2019-01-23,Transaction_1509,['Nest-USA'],1,2,338.16,304.34,1,6.5,310.84
19703,USER_1114,2019-04-16,2019-01-23,Transaction_1510,"['Office', 'Drinkware', 'Drinkware', 'Drinkware', 'Office', 'Office', 'Office', 'Office']",8,40,134.73000000000002,134.46,1,18.47,152.93
19704,USER_1114,2019-04-16,2019-01-23,Transaction_1511,"['Nest-USA', 'Nest-USA']",2,2,270.1,270.1,0,6.5,276.6
19705,USER_1114,2019-04-16,2019-01-23,Transaction_1512,['Nest-USA'],1,1,169.08,169.08,0,6.5,175.58
19706,USER_1114,2019-04-16,2019-01-23,Transaction_1513,"['Apparel', 'Apparel', 'Drinkware', 'Drinkware']",4,4,64.47,60.58,1,6.5,67.08
19707,USER_1115,2015-11-24,2019-11-03,Transaction_20310,"['Apparel', 'Office', 'Office', 'Office', 'Office']",5,39,293.37,255.32999999999998,1,6.0,261.33
19708,USER_1115,2015-11-24,2019-11-03,Transaction_20311,"['Apparel', 'Nest-USA', 'Nest-USA']",3,3,222.28,195.2,1,6.0,201.2
19709,USER_1115,2015-11-24,2019-11-03,Transaction_20312,"['Nest-USA', 'Nest-USA', 'Nest']",3,7,801.35,661.87,1,6.0,667.87
19710,USER_1115,2015-11-24,2019-11-03,Transaction_20313,"['Apparel', 'Apparel', 'Apparel']",3,3,39.41,35.87,1,6.0,41.87
19711,USER_1115,2015-11-24,2019-11-03,Transaction_20314,['Nest-USA'],1,2,261.8,209.44,1,6.0,215.44
19712,USER_1115,2015-11-24,2019-11-03,Transaction_20315,"['Nest-USA', 'Nest-USA']",2,4,556.6,523.8199999999999,1,6.0,529.8199999999999
19713,USER_1115,2015-11-24,2019-11-04,Transaction_20316,"['Accessories', 'Office', 'Office', 'Apparel', 'Office', 'Office']",6,19,116.65,115.77000000000001,1,6.0,121.77000000000001
19714,USER_1115,2015-11-24,2019-11-04,Transaction_20317,['Apparel'],1,1,29.2,29.2,0,6.0,35.2
19715,USER_1115,2015-11-24,2019-11-04,Transaction_20318,['Nest-USA'],1,2,327.8,262.24,1,6.0,268.24
19716,USER_1115,2015-11-24,2019-11-04,Transaction_20319,"['Apparel', 'Apparel', 'Apparel', 'Office', 'Office', 'Office']",6,28,149.08,138.37,1,6.0,144.37
19717,USER_1116,2018-12-25,2019-03-10,Transaction_4420,['Nest-USA'],1,2,261.8,261.8,0,6.5,268.3
19718,USER_1116,2018-12-25,2019-03-10,Transaction_4421,['Nest-USA'],1,1,130.9,91.63,1,6.5,98.13
19719,USER_1116,2018-12-25,2019-03-10,Transaction_4422,['Nest-USA'],1,1,163.9,163.9,0,6.5,170.4
19720,USER_1116,2018-12-25,2019-03-10,Transaction_4423,['Headgear'],1,1,18.47,18.47,0,6.5,24.97
19721,USER_1116,2018-12-25,2019-03-10,Transaction_4424,"['Office', 'Lifestyle', 'Lifestyle', 'Lifestyle', 'Office']",5,825,1264.8,1116.12,1,134.74,1250.86
19722,USER_1116,2018-12-25,2019-03-10,Transaction_4425,['Nest-USA'],1,5,819.5,819.5,0,6.5,826.0
19723,USER_1116,2018-12-25,2019-03-10,Transaction_4426,['Apparel'],1,1,79.28,55.5,1,6.5,62.0
19724,USER_1116,2018-12-25,2019-03-10,Transaction_4427,['Google'],1,3,36.93,36.93,0,12.76,49.69
19725,USER_1116,2018-12-25,2019-03-10,Transaction_4428,['Apparel'],1,1,16.04,11.23,1,6.5,17.73
19726,USER_1116,2018-12-25,2019-03-10,Transaction_4429,"['Apparel', 'Apparel']",2,2,33.02,33.02,0,6.5,39.52
19727,USER_1116,2018-12-25,2019-03-10,Transaction_4430,['Nest-USA'],1,1,130.9,130.9,0,6.5,137.4
19728,USER_1116,2018-12-25,2019-03-10,Transaction_4431,['Nest-USA'],1,2,327.8,327.8,0,6.5,334.3
19729,USER_1116,2018-12-25,2019-03-10,Transaction_4432,['Nest-USA'],1,1,163.9,114.73,1,6.5,121.23
19730,USER_1116,2018-12-25,2019-03-10,Transaction_4433,['Nest-USA'],1,2,327.8,327.8,0,6.5,334.3
19731,USER_1116,2018-12-25,2019-03-10,Transaction_4434,"['Apparel', 'Apparel', 'Office']",3,3,54.089999999999996,53.43,1,6.5,59.93
19732,USER_1116,2018-12-25,2019-05-31,Transaction_9572,['Nest-USA'],1,3,260.7,260.7,0,6.0,266.7
19733,USER_1116,2018-12-25,2019-05-31,Transaction_9573,"['Drinkware', 'Drinkware', 'Notebooks & Journals']",3,25,187.03,181.4,1,12.91,194.31
19734,USER_1116,2018-12-25,2019-05-31,Transaction_9574,['Nest-USA'],1,1,163.9,131.12,1,6.0,137.12
19735,USER_1116,2018-12-25,2019-05-31,Transaction_9575,['Office'],1,2,6.58,5.26,1,6.0,11.26
19736,USER_1116,2018-12-25,2019-05-31,Transaction_9576,['Nest-USA'],1,1,163.9,131.12,1,6.0,137.12
19737,USER_1116,2018-12-25,2019-05-31,Transaction_9577,['Nest-USA'],1,1,163.9,131.12,1,6.0,137.12
19738,USER_1116,2018-12-25,2019-05-31,Transaction_9578,"['Nest-USA', 'Nest-USA']",2,3,260.70000000000005,225.94,1,6.0,231.94
19739,USER_1116,2018-12-25,2019-05-31,Transaction_9579,['Nest-USA'],1,1,163.9,131.12,1,6.0,137.12
19740,USER_1116,2018-12-25,2019-05-31,Transaction_9580,['Nest-USA'],1,1,130.9,130.9,0,6.0,136.9
19741,USER_1116,2018-12-25,2019-05-31,Transaction_9581,"['Apparel', 'Apparel']",2,2,32.45,29.54,1,6.5,36.04
19742,USER_1116,2018-12-25,2019-05-31,Transaction_9582,['Nest-USA'],1,4,347.6,347.6,0,6.0,353.6
19743,USER_1116,2018-12-25,2019-05-31,Transaction_9583,"['Apparel', 'Apparel', 'Apparel', 'Apparel', 'Waze']",5,8,271.31,263.29,1,6.0,269.29
19744,USER_1116,2018-12-25,2019-05-31,Transaction_9584,"['Apparel', 'Apparel', 'Office']",3,3,54.510000000000005,46.91,1,6.0,52.91
19745,USER_1116,2018-12-25,2019-05-31,Transaction_9585,['Nest-USA'],1,1,130.9,104.72,1,6.0,110.72
19746,USER_1116,2018-12-25,2019-05-31,Transaction_9586,"['Nest-USA', 'Nest-USA']",2,2,294.8,262.02,1,6.0,268.02
19747,USER_1116,2018-12-25,2019-05-31,Transaction_9587,['Nest-USA'],1,1,130.9,130.9,0,6.0,136.9
19748,USER_1116,2018-12-25,2019-05-31,Transaction_9588,['Nest-USA'],1,3,392.7,314.16,1,6.0,320.16
19749,USER_1116,2018-12-25,2019-05-31,Transaction_9589,['Nest-USA'],1,1,130.9,130.9,0,6.0,136.9
19750,USER_1116,2018-12-25,2019-05-31,Transaction_9590,"['Lifestyle', 'Apparel', 'Apparel', 'Apparel', 'Apparel', 'Apparel', 'Apparel', 'Apparel', 'Apparel', 'Apparel', 'Lifestyle', 'Lifestyle', 'Headgear', 'Drinkware']",14,55,517.77,497.62,1,6.0,503.62
19751,USER_1117,2017-11-21,2019-08-07,Transaction_14103,"['Bags', 'Bags', 'Drinkware', 'Google', 'Drinkware', 'Drinkware', 'Drinkware', 'Lifestyle', 'Lifestyle', 'Lifestyle', 'Lifestyle', 'Headgear', 'Office', 'Office', 'Office', 'Lifestyle', 'Lifestyle', 'Lifestyle', 'Apparel', 'Notebooks & Journals']",20,200,1070.07,1044.62,1,26.2,1070.82
19752,USER_1117,2017-11-21,2019-08-07,Transaction_14104,['Office'],1,135,497.48,497.48,0,28.37,525.85
19753,USER_1117,2017-11-21,2019-08-07,Transaction_14105,['Nest-USA'],1,1,163.9,131.12,1,6.0,137.12
19754,USER_1117,2017-11-21,2019-08-07,Transaction_14106,['Nest-USA'],1,2,261.8,261.8,0,6.0,267.8
19755,USER_1117,2017-11-21,2019-08-07,Transaction_14107,['Notebooks & Journals'],1,120,704.34,704.34,0,30.59,734.9300000000001
19756,USER_1117,2017-11-21,2019-11-15,Transaction_21036,['Apparel'],1,3,97.35,97.35,0,6.0,103.35
19757,USER_1117,2017-11-21,2019-11-15,Transaction_21037,['Nest-USA'],1,1,163.9,163.9,0,6.0,169.9
19758,USER_1117,2017-11-21,2019-11-15,Transaction_21038,"['Office', 'Office']",2,2,3.84,3.1799999999999997,1,6.0,9.18
19759,USER_1117,2017-11-21,2019-11-15,Transaction_21039,['Nest-USA'],1,3,260.7,208.56,1,6.0,214.56
19760,USER_1117,2017-11-21,2019-11-15,Transaction_21040,"['Waze', 'Waze', 'Waze']",3,3,6.58,6.58,0,6.0,12.58
19761,USER_1117,2017-11-21,2019-11-15,Transaction_21041,"['Apparel', 'Apparel']",2,2,49.06,44.150000000000006,1,6.0,50.150000000000006
19762,USER_1117,2017-11-21,2019-11-15,Transaction_21042,"['Bags', 'Drinkware']",2,12,45.17,39.52,1,6.5,46.02
19763,USER_1117,2017-11-21,2019-11-15,Transaction_21043,['Nest'],1,3,311.85,311.85,0,6.0,317.85
19764,USER_1117,2017-11-21,2019-11-15,Transaction_21044,"['Nest-USA', 'Nest']",2,3,470.75,418.39,1,6.0,424.39
19765,USER_1117,2017-11-21,2019-11-22,Transaction_21572,"['Apparel', 'Apparel', 'Apparel', 'Apparel', 'Drinkware', 'Office']",6,248,1707.22,1660.51,1,6.0,1666.51
19766,USER_1117,2017-11-21,2019-11-22,Transaction_21573,"['Nest-USA', 'Nest']",2,4,679.7,679.7,0,6.5,686.2
19767,USER_1117,2017-11-21,2019-11-22,Transaction_21574,"['Apparel', 'Apparel', 'Apparel', 'Bags', 'Drinkware', 'Office']",6,12,85.87,82.26,1,6.0,88.26
19768,USER_1117,2017-11-21,2019-11-22,Transaction_21575,['Nest'],1,1,103.95,103.95,0,6.5,110.45
19769,USER_1117,2017-11-21,2019-11-22,Transaction_21576,['Nest-USA'],1,1,163.9,163.9,0,6.5,170.4
19770,USER_1117,2017-11-21,2019-11-22,Transaction_21577,['Nest'],1,1,366.45,293.16,1,6.5,299.66
19771,USER_1117,2017-11-21,2019-11-22,Transaction_21578,"['Bags', 'Drinkware', 'Office']",3,22,227.96,189.42,1,6.0,195.42
19772,USER_1117,2017-11-21,2019-11-22,Transaction_21579,['Nest-USA'],1,1,163.9,163.9,0,6.5,170.4
19773,USER_1117,2017-11-21,2019-11-22,Transaction_21580,['Nest-USA'],1,5,434.5,434.5,0,12.99,447.49
19774,USER_1117,2017-11-21,2019-11-22,Transaction_21581,['Nest-USA'],1,4,523.6,418.88,1,6.5,425.38
19775,USER_1117,2017-11-21,2019-11-22,Transaction_21582,['Nest-USA'],1,3,260.7,208.56,1,6.5,215.06
19776,USER_1117,2017-11-21,2019-11-22,Transaction_21583,"['Nest-USA', 'Nest-USA', 'Nest-USA']",3,13,1481.7,1185.3600000000001,1,17.08,1202.44
19777,USER_1117,2017-11-21,2019-11-22,Transaction_21584,['Nest-USA'],1,1,163.9,131.12,1,6.5,137.62
19778,USER_1117,2017-11-21,2019-11-22,Transaction_21585,['Nest-USA'],1,1,163.9,163.9,0,6.5,170.4
19779,USER_1117,2017-11-21,2019-11-22,Transaction_21586,"['Nest', 'Nest']",2,2,575.4,502.11,1,6.5,508.61
19780,USER_1117,2017-11-21,2019-11-22,Transaction_21587,"['Apparel', 'Nest']",2,3,436.77,436.77,0,6.5,443.27
19781,USER_1117,2017-11-21,2019-05-03,Transaction_7855,"['Office', 'Office', 'Apparel']",3,3,23.25,22.720000000000002,1,6.0,28.720000000000002
19782,USER_1117,2017-11-21,2019-05-03,Transaction_7856,['Apparel'],1,1,52.85,52.85,0,6.0,58.85
19783,USER_1117,2017-11-21,2019-05-03,Transaction_7857,"['Lifestyle', 'Bags']",2,2,34.32,29.6,1,6.0,35.6
19784,USER_1117,2017-11-21,2019-05-03,Transaction_7858,['Apparel'],1,1,39.64,39.64,0,6.0,45.64
19785,USER_1117,2017-11-21,2019-05-03,Transaction_7859,['Nest-USA'],1,1,163.9,163.9,0,6.0,169.9
19786,USER_1117,2017-11-21,2019-05-03,Transaction_7860,['Nest-USA'],1,2,261.8,209.44,1,6.0,215.44
19787,USER_1117,2017-11-21,2019-05-03,Transaction_7861,"['Nest-USA', 'Nest-USA']",2,3,425.70000000000005,340.56,1,6.0,346.56
19788,USER_1117,2017-11-21,2019-05-03,Transaction_7862,['Lifestyle'],1,123,507.99,507.99,0,6.0,513.99
19789,USER_1117,2017-11-21,2019-05-03,Transaction_7863,['Nest-USA'],1,1,130.9,104.72,1,6.0,110.72
19790,USER_1117,2017-11-21,2019-05-03,Transaction_7864,"['Apparel', 'Apparel']",2,2,79.28,79.28,0,6.0,85.28
19791,USER_1117,2017-11-21,2019-05-03,Transaction_7865,['Apparel'],1,1,39.64,39.64,0,6.0,45.64
19792,USER_1117,2017-11-21,2019-05-03,Transaction_7866,['Nest-USA'],1,2,261.8,261.8,0,6.0,267.8
19793,USER_1117,2017-11-21,2019-05-03,Transaction_7867,['Apparel'],1,2,47.18,47.18,0,6.0,53.18
19794,USER_1117,2017-11-21,2019-05-03,Transaction_7868,"['Apparel', 'Apparel']",2,2,27.07,27.07,0,6.0,33.07
19795,USER_1117,2017-11-21,2019-05-03,Transaction_7869,"['Drinkware', 'Drinkware', 'Drinkware', 'Drinkware', 'Notebooks & Journals']",5,46,501.6,435.62,1,6.0,441.62
19796,USER_1117,2017-11-21,2019-05-03,Transaction_7870,"['Apparel', 'Apparel']",2,2,79.28,71.35,1,6.0,77.35
19797,USER_1117,2017-11-21,2019-05-03,Transaction_7871,['Nest-USA'],1,2,173.8,173.8,0,6.0,179.8
19798,USER_1117,2017-11-21,2019-05-03,Transaction_7872,['Nest-USA'],1,1,130.9,130.9,0,19.99,150.89000000000001
19799,USER_1117,2017-11-21,2019-05-03,Transaction_7873,['Apparel'],1,1,17.33,17.33,0,6.0,23.33
19800,USER_1117,2017-11-21,2019-05-03,Transaction_7874,['Nest-USA'],1,2,261.8,209.44,1,6.0,215.44
19801,USER_1117,2017-11-21,2019-05-03,Transaction_7875,"['Drinkware', 'Office', 'Lifestyle', 'Apparel', 'Drinkware', 'Office', 'Apparel', 'Office']",8,24,152.28,149.68,1,18.12,167.8
19802,USER_1117,2017-11-21,2019-05-03,Transaction_7876,['Nest-USA'],1,1,130.9,104.72,1,12.99,117.71
19803,USER_1117,2017-11-21,2019-05-03,Transaction_7877,"['Nest-USA', 'Nest-USA', 'Nest-USA']",3,5,720.5,654.94,1,19.99,674.9300000000001
19804,USER_1117,2017-11-21,2019-05-03,Transaction_7878,"['Apparel', 'Apparel', 'Office', 'Office']",4,4,35.23,32.64,1,19.99,52.629999999999995
19805,USER_1117,2017-11-21,2019-05-03,Transaction_7879,"['Apparel', 'Apparel']",2,2,79.28,71.35,1,6.0,77.35
19806,USER_1117,2017-11-21,2019-05-03,Transaction_7880,['Apparel'],1,1,39.64,31.71,1,6.0,37.71
19807,USER_1117,2017-11-21,2019-05-04,Transaction_7901,['Apparel'],1,1,13.86,11.09,1,6.0,17.09
19808,USER_1117,2017-11-21,2019-05-04,Transaction_7902,['Apparel'],1,1,39.64,39.64,0,6.0,45.64
19809,USER_1117,2017-11-21,2019-05-04,Transaction_7903,['Apparel'],1,1,17.33,13.86,1,6.0,19.86
19810,USER_1118,2016-01-05,2019-02-04,Transaction_2325,"['Apparel', 'Apparel', 'Apparel', 'Apparel', 'Bags', 'Drinkware', 'Office', 'Office', 'Office']",9,9,122.75,110.63,1,6.5,117.13
19811,USER_1118,2016-01-05,2019-02-04,Transaction_2326,['Drinkware'],1,3,70.76,70.76,0,6.5,77.26
19812,USER_1118,2016-01-05,2019-02-04,Transaction_2327,['Apparel'],1,1,22.41,22.41,0,6.5,28.91
19813,USER_1118,2016-01-05,2019-02-04,Transaction_2328,['Nest-USA'],1,2,261.8,261.8,0,6.5,268.3
19814,USER_1118,2016-01-05,2019-02-04,Transaction_2329,['Nest-USA'],1,1,86.9,69.52,1,6.5,76.02
19815,USER_1118,2016-01-05,2019-02-04,Transaction_2330,['Office'],1,1,1.09,1.09,0,20.0,21.09
19816,USER_1119,2016-02-02,2019-05-15,Transaction_8544,"['Apparel', 'Office']",2,9,30.529999999999998,27.89,1,6.0,33.89
19817,USER_1120,2018-04-17,2019-01-13,Transaction_0843,"['Drinkware', 'Lifestyle', 'Office', 'Office']",4,84,109.34,107.97999999999999,1,35.96,143.94
19818,USER_1120,2018-04-17,2019-01-13,Transaction_0844,['Apparel'],1,1,20.69,20.69,0,6.5,27.19
19819,USER_1120,2018-04-17,2019-01-13,Transaction_0845,['Nest-USA'],1,2,338.16,304.34,1,6.5,310.84
19820,USER_1120,2018-04-17,2019-10-03,Transaction_18191,['Nest'],1,2,417.9,417.9,0,6.0,423.9
19821,USER_1120,2018-04-17,2019-10-03,Transaction_18192,"['Nest-USA', 'Nest-USA', 'Nest', 'Nest']",4,5,678.65,665.56,1,6.0,671.56
19822,USER_1121,2016-11-29,2019-06-27,Transaction_11285,['Nest-USA'],1,1,163.9,163.9,0,19.99,183.89000000000001
19823,USER_1121,2016-11-29,2019-06-27,Transaction_11286,['Nest-USA'],1,2,261.8,183.26,1,6.0,189.26
19824,USER_1121,2016-11-29,2019-06-27,Transaction_11287,"['Apparel', 'Office']",2,2,26.64,26.64,0,6.0,32.64
19825,USER_1121,2016-11-29,2019-06-27,Transaction_11288,['Nest-USA'],1,1,130.9,91.63,1,6.0,97.63
19826,USER_1121,2016-11-29,2019-06-27,Transaction_11289,"['Headgear', 'Apparel', 'Drinkware', 'Drinkware', 'Office', 'Office', 'Office', 'Notebooks & Journals', 'Office']",9,9,78.56,67.66,1,6.0,73.66
19827,USER_1121,2016-11-29,2019-06-27,Transaction_11290,"['Office', 'Waze']",2,3,7.99,6.58,1,6.0,12.58
19828,USER_1121,2016-11-29,2019-06-27,Transaction_11291,"['Apparel', 'Apparel', 'Apparel', 'Apparel', 'Apparel', 'Apparel', 'Apparel', 'Notebooks & Journals', 'Office']",9,9,198.69,189.93,1,12.99,202.92000000000002
19829,USER_1121,2016-11-29,2019-06-27,Transaction_11292,"['Drinkware', 'Lifestyle']",2,36,105.78,74.05,1,6.0,80.05
19830,USER_1121,2016-11-29,2019-06-27,Transaction_11293,['Fun'],1,2,21.22,21.22,1,6.0,27.22
19831,USER_1121,2016-11-29,2019-06-27,Transaction_11294,"['Apparel', 'Android', 'Apparel', 'Drinkware', 'Apparel', 'Apparel', 'Apparel']",7,7,123.62,123.62,0,6.0,129.62
19832,USER_1121,2016-11-29,2019-06-27,Transaction_11295,"['Nest-USA', 'Nest-USA']",2,5,753.5,674.96,1,6.0,680.96
